,item_A,item_B,freqAB,supportAB,freqA,supportA,freqB,supportB,confidenceAtoB,confidenceBtoA,lift
4419,Broth,Turkey,1269,0.042693046416324154,24900,0.8377122582872114,302853,10.188902432090636,0.05096385542168676,0.004190151657734942,0.005001898463682668
4207,body_care,Rice,804,0.027049022315779842,15783,0.5309884567287976,240483,8.09058461886279,0.0509408857631629,0.003343271665772633,0.006296317035532488
899,Dessert,Rice,4462,0.15011534524006176,87633,2.9482425032322572,240483,8.09058461886279,0.05091689203838737,0.01855432608541976,0.006293351400055466
4122,Gum,Frozen,840,0.02826017256872521,16498,0.5550432464747959,277157,9.3244102959883,0.05091526245605528,0.0030307731718845275,0.005460427076869501
4931,Sandwich,Beef,574,0.019311117921962224,11282,0.379561032048045,205386,6.909814051428804,0.050877503988654496,0.002794737713378711,0.007363078602402346
4333,Sausage,Oats,2482,0.08350208132806662,48792,1.6415123094919528,249948,8.409016206199677,0.05086899491719954,0.009930065453614351,0.0060493396218805695
2465,Butter,Pantry,13435,0.45199454578669424,264377,8.894451956192695,159686,5.372326091439826,0.05081758246746124,0.08413386270555966,0.00945913959847544
3358,Dessert,Tea,4453,0.14981255767682541,87633,2.9482425032322572,242783,8.167963662800966,0.05081419100110689,0.018341481899474016,0.0062211578183835395
1070,Bars,Beverage,27587,0.9281111674445502,543130,18.272556580061575,191300,6.4359178719013475,0.050792627915968544,0.1442080501829587,0.007892056568609225
3255,Tea,Kombucha,12318,0.41441524488280607,242783,8.167963662800966,93754,3.154171689295551,0.05073666607629035,0.13138639418051498,0.01608557525529684
3605,Seafood,Chocolate,5904,0.19862864148304005,116399,3.916018841460768,300873,10.122289168178641,0.050722085241282154,0.019622897368657213,0.0050109302746197725
5910,Artichokes,Kale,345,0.011606856590726425,6806,0.22897468393183784,159607,5.369668289495863,0.050690567146635314,0.002161559330104569,0.009440167327616145
2651,Frozen,Tea,14045,0.47251681396160183,277157,9.3244102959883,242783,8.167963662800966,0.05067524904656927,0.05785001421022065,0.006204147219380707
1457,Turkey,Tea,15337,0.5159836508173078,302853,10.188902432090636,242783,8.167963662800966,0.05064173047650181,0.0631716388709259,0.006200043556405306
3057,Kombucha,Kale,4747,0.15970361807587924,93754,3.154171689295551,159607,5.369668289495863,0.05063250634639589,0.029741803304366345,0.009429354592618528
1960,Flour,Turkey,2603,0.08757289190046633,51414,1.7297244195814736,302853,10.188902432090636,0.050628233555062824,0.008594928892895233,0.0049689585205572075
1644,Rice,Soup,12173,0.4095370008084428,240483,8.09058461886279,169350,5.697452648230493,0.050618962670958036,0.07188072040153529,0.008884490279472388
1970,Flatbread,Chocolate,8952,0.3011726962324144,176857,5.950011119032183,300873,10.122289168178641,0.05061716528042431,0.0297534175549152,0.005000565034196916
4650,Olives,Oats,2132,0.07172700942443112,42122,1.4171130820712419,249948,8.409016206199677,0.05061488058496748,0.00852977419303215,0.006019120351754213
3184,Meat,Flatbread,4674,0.15724767450740668,92436,3.109830132812718,176857,5.950011119032183,0.050564715046085944,0.02642813120204459,0.008498255555245197
266,Chicken,Oats,37106,1.2483594801608542,733845,24.68879326035256,249948,8.409016206199677,0.05056381115903222,0.14845487861475185,0.006013047176880604
1427,Sauce,Hummus,23569,0.7929333419908149,466189,15.684025701954091,214116,7.2035179877680555,0.05055674844322797,0.1100758467372826,0.007018341389453865
970,Wash,Strawberries,13620,0.45821851236433014,269431,9.064483994481192,414686,13.951307049802836,0.050550975945603885,0.03284412784612936,0.003623386379867418
422,Produce,Frozen,265615,8.936102067668983,5255661,176.81653193180819,277157,9.3244102959883,0.05053883802627301,0.9583557333929866,0.005420057292847426
1176,Oats,Wash,12622,0.42464273590767804,249948,8.409016206199677,269431,9.064483994481192,0.05049850368876726,0.04684687359657946,0.005571029053558117
2302,Oil,Oats,12528,0.4214802880249874,248256,8.352092144311245,249948,8.409016206199677,0.05046403712296983,0.05012242546449661,0.006001182050971009
5679,Steak,Bag,332,0.01116949677716282,6579,0.22133770872576564,418990,14.09610679115497,0.05046359629122967,0.0007923816797536933,0.0035799669397293854
5146,Sausage,Flatbread,2462,0.0828292200764303,48792,1.6415123094919528,176857,5.950011119032183,0.05045909165436956,0.013920851309249844,0.008480503757878208
4867,body_care,Beverage,795,0.0267462347525435,15783,0.5309884567287976,191300,6.4359178719013475,0.0503706519673066,0.004155776267642446,0.007826490792746197
1807,Cereal,Soap,18559,0.624381598455918,368460,12.39612283889582,202514,6.813191175693829,0.05036910383759432,0.09164304690046121,0.007392879861831401
1404,Water,Soap,26081,0.8774447151963358,518331,17.438242271095124,202514,6.813191175693829,0.05031726830924641,0.12878615799401522,0.0073852717488324835
3430,Sausage,Hummus,2455,0.0825937186383576,48792,1.6415123094919528,214116,7.2035179877680555,0.05031562551237908,0.011465747538717331,0.006984868448696539
244,Oats,Oil,12561,0.4225905090901873,249948,8.409016206199677,248256,8.352092144311245,0.05025445292620865,0.05059696442382057,0.006016989762312169
2162,Juice,Seasoning,4703,0.15822332332227934,93746,3.1539025447948967,283064,9.523139866659086,0.050167473812215986,0.016614617189045586,0.005267955161286082
555,Dessert,Soup,4396,0.1478949031096619,87633,2.9482425032322572,169350,5.697452648230493,0.05016375109833054,0.025958074992618835,0.008804592893617173
2922,Hummus,Cookies,10737,0.3612255629409554,214116,7.2035179877680555,237014,7.973876834766472,0.05014571540660203,0.04530112145274119,0.006288749681706192
1155,body_care,Butter,791,0.02661166250221624,15783,0.5309884567287976,264377,8.894451956192695,0.0501172147247038,0.002991939540882906,0.005634660232192279
3058,Flatbread,Cookies,8861,0.29811117753746913,176857,5.950011119032183,237014,7.973876834766472,0.05010262528483464,0.037385977199659096,0.006283345770577353
546,Coffee,Soap,14207,0.477966990099856,283659,9.543157488895266,202514,6.813191175693829,0.05008478490017944,0.07015317459533663,0.0073511492058020815
353,Seltzer,Butter,75064,2.5253828496414155,1498780,50.423549336373775,264377,8.894451956192695,0.050083401166281905,0.283927875722926,0.00563085858611128
3302,Cookies,Rice,11868,0.39927586672098897,237014,7.973876834766472,240483,8.09058461886279,0.05007299146885837,0.04935068175297214,0.006189044899439741
3438,Oil,Coffee,12425,0.41801505257906035,248256,8.352092144311245,283659,9.543157488895266,0.05004914282031451,0.04380259395964873,0.0052445055924680425
1115,Bag,Seasoning,20969,0.7054613792780938,418990,14.09610679115497,283064,9.523139866659086,0.05004654049022649,0.0740786535907074,0.005255256269567303
3018,Bacon,Rice,2470,0.08309836457708483,49456,1.6638513030462783,240483,8.09058461886279,0.04994338401811712,0.010270996286639805,0.006173025358597281
1589,Sauce,Garlic,23277,0.7831095677169245,466189,15.684025701954091,179597,6.042193110506358,0.04993039303801676,0.1296068419851111,0.008263620861636515
471,Kale,Chocolate,7967,0.26803427958932585,159607,5.369668289495863,300873,10.122289168178641,0.04991635705200899,0.026479610998660565,0.004931330870188004
4573,Dessert,Seasoning,4373,0.14712111267028016,87633,2.9482425032322572,283064,9.523139866659086,0.0499012928919471,0.015448803097532713,0.005240004199313887
573,Water,Cookies,25861,0.8700432414283363,518331,17.438242271095124,237014,7.973876834766472,0.04989282909955221,0.10911169804315356,0.006257035333429928
5925,Steak,Garlic,328,0.011034924526835558,6579,0.22133770872576564,179597,6.042193110506358,0.04985560115519076,0.0018263111299186513,0.00825124259410052
494,Flour,Chocolate,2563,0.0862271693971937,51414,1.7297244195814736,300873,10.122289168178641,0.04985023534445871,0.008518544369218907,0.004924798582238936
5006,Broth,Frozen,1241,0.04175104066403331,24900,0.8377122582872114,277157,9.3244102959883,0.04983935742971888,0.004477606555129403,0.0053450412248763415
2787,Sprouts,Noodles,2434,0.08188721432413947,48842,1.6431944626210435,117831,3.9641957070779283,0.04983415912534294,0.02065670324447726,0.01257106429845677
1248,Noodles,Beef,5870,0.19748477735525827,117831,3.9641957070779283,205386,6.909814051428804,0.04981711094703431,0.028580331668176015,0.007209616724307245
1706,Frozen,Beverage,13796,0.46413969137872974,277157,9.3244102959883,191300,6.4359178719013475,0.0497768412849035,0.07211709357030842,0.007734225680881482
4375,Cucumbers,Kale,2549,0.08575616652104828,51212,1.7229285209399468,159607,5.369668289495863,0.049773490588143406,0.015970477485323323,0.00926937902021066
4602,Potatoes,Coffee,2750,0.09251842209999324,55252,1.8588464937704823,283659,9.543157488895266,0.04977195395641787,0.009694739105757265,0.005215459769403802
2124,Strawberries,Seasoning,20638,0.6943255255635129,414686,13.951307049802836,283064,9.523139866659086,0.0497677761004712,0.07290930672922025,0.005225983950389123
1910,Chocolate,Beans,14971,0.5036702899123632,300873,10.122289168178641,323784,10.893085374990621,0.049758535993591986,0.046237615200256967,0.0045679010381973455
1824,Snack,Coffee,88985,2.9937279238428722,1789851,60.21606920512546,283659,9.543157488895266,0.04971642890944553,0.313704130663931,0.005209641459579517
2387,Meat,Rice,4595,0.15458987256344325,92436,3.109830132812718,240483,8.09058461886279,0.049710069669825614,0.019107379731623443,0.006144187597263256
2481,Conditioner,Pantry,511,0.017191604979307835,10280,0.3458506833410656,159686,5.372326091439826,0.049708171206225685,0.0032000300589907697,0.009252634773125528
989,Crackers,Seasoning,22090,0.7431752524323093,444416,14.951515300360215,283064,9.523139866659086,0.04970568116359447,0.07803888873187688,0.0052194635235397685
3597,Cucumbers,Oats,2545,0.08562159427072101,51212,1.7229285209399468,249948,8.409016206199677,0.04969538389439975,0.010182117880519146,0.005909773827973011
5080,Olives,Coffee,2092,0.0703812869211585,42122,1.4171130820712419,283659,9.543157488895266,0.04966525805992118,0.007375052439725163,0.005204279413570752
3798,Puffs,Coffee,1539,0.0517766733134144,31021,1.0436414443505055,283659,9.543157488895266,0.049611553463782605,0.005425528539549248,0.005198651863548542
3503,Rice,Cookies,11914,0.4008234475997525,240483,8.09058461886279,237014,7.973876834766472,0.04954196346519297,0.05026707283114078,0.006213033445561601
5804,Shampoo,Tea,539,0.018133610731598675,10882,0.3661038070153187,242783,8.167963662800966,0.04953133615144275,0.002220089544984616,0.006064098494588235
675,Beef,Oil,10169,0.34211630339448407,205386,6.909814051428804,248256,8.352092144311245,0.04951165123231378,0.04096174916215519,0.005928053759085624
2245,Rice,Coffee,11898,0.40028515859844344,240483,8.09058461886279,283659,9.543157488895266,0.049475430695724854,0.04194472941101816,0.005184387950559979
4042,Roll,Oats,726,0.024424863434398217,14687,0.4941156601391275,249948,8.409016206199677,0.049431470007489625,0.0029046041576647943,0.00587838919504585
2792,Hummus,Flatbread,10583,0.3560445313033558,214116,7.2035179877680555,176857,5.950011119032183,0.04942647910478432,0.05983930520137738,0.008306955754533772
4998,Steak,Chocolate,325,0.01093399533909011,6579,0.22133770872576564,300873,10.122289168178641,0.04939960480316158,0.0010801899804901074,0.004880279942847189
4263,Lemonade,Seasoning,2370,0.07973405831890326,47986,1.6143960010510092,283064,9.523139866659086,0.04938940524319593,0.008372664839046999,0.005186252216678065
1058,Pantry,Beverage,7885,0.26527554845761697,159686,5.372326091439826,191300,6.4359178719013475,0.04937815462845835,0.041217982226868795,0.007672278548494076
5467,Sandwich,Butter,557,0.01873918585807136,11282,0.379561032048045,264377,8.894451956192695,0.04937067895763163,0.0021068398536937785,0.005550727487291409
1142,Coffee,Butter,14003,0.4711038053331656,283659,9.543157488895266,264377,8.894451956192695,0.049365611526515994,0.0529660295714075,0.005550157757853261
2828,Beans,Wash,15965,0.537111494118688,323784,10.893085374990621,269431,9.064483994481192,0.04930756306673585,0.05925450300819134,0.005439643679304437
5517,Roll,Hummus,723,0.024323934246652766,14687,0.4941156601391275,214116,7.2035179877680555,0.049227207734731396,0.003376674326066244,0.006833773139502355
3624,Cucumbers,Garlic,2521,0.08481416076875743,51212,1.7229285209399468,179597,6.042193110506358,0.049226743731937826,0.014036982800380854,0.008147164917046559
4003,Seasoning,Wash,13934,0.46878243401502023,283064,9.523139866659086,269431,9.064483994481192,0.0492256168216375,0.05171639492114864,0.005430603314166361
4259,Oil,Chocolate,12215,0.4109500094368791,248256,8.352092144311245,300873,10.122289168178641,0.04920324181490075,0.04059852495903588,0.004860880873624968
2842,Olives,Beef,2072,0.06970842566952218,42122,1.4171130820712419,205386,6.909814051428804,0.049190446797398035,0.010088321501952421,0.0071189248265264805
5393,Almondmilk,Butter,814,0.027385452941598,16549,0.5567590426664685,264377,8.894451956192695,0.04918726207021572,0.0030789365186835466,0.005530105993317492
2255,Garlic,Hummus,8831,0.29710188566001466,179597,6.042193110506358,214116,7.2035179877680555,0.04917119996436466,0.04124399858020886,0.00682599808147351
2678,Cereal,Pantry,18116,0.6094777217321736,368460,12.39612283889582,159686,5.372326091439826,0.04916680236660696,0.11344764099545357,0.00915186485886412
5906,Supplement,Seasoning,311,0.010462992462944689,6331,0.21299422920547534,283064,9.523139866659086,0.04912336123835097,0.001098691462001526,0.0051583156318362935
4942,Artichokes,Coffee,334,0.01123678290232645,6806,0.22897468393183784,283659,9.543157488895266,0.049074346165148386,0.001177470131390155,0.005142359457260652
936,Strawberries,Hummus,20350,0.68463632353995,414686,13.951307049802836,214116,7.2035179877680555,0.049073274718702826,0.09504193988305404,0.006812403995107914
3471,Puffs,Soup,1520,0.0511374551243599,31021,1.0436414443505055,169350,5.697452648230493,0.04899906514941492,0.00897549453793918,0.008600170668313143
5055,Lotion,Tea,1027,0.03455142527152475,20963,0.705259520902603,242783,8.167963662800966,0.04899107952106092,0.004230114958625604,0.0059979551260957555
2676,Ice cream,Beverage,24429,0.8218663758111764,499398,16.80127816723361,191300,6.4359178719013475,0.04891689594271503,0.1276999477260847,0.007600609099796303
4209,Kombucha,Seasoning,4585,0.15425344193762508,93754,3.154171689295551,283064,9.523139866659086,0.04890458007125029,0.016197750332080377,0.005135341993922329
119,Chicken,Chocolate,35888,1.2073822299362027,733845,24.68879326035256,300873,10.122289168178641,0.04890406012168782,0.1192795631379353,0.004831324151005992
2945,Tomato,Flatbread,23903,0.8041701248931412,488783,16.444157057927637,176857,5.950011119032183,0.048903091965146084,0.13515439027010523,0.008218991693766877
3284,Rice,Kale,11751,0.3953396283989165,240483,8.09058461886279,159607,5.369668289495863,0.04886416087623657,0.0736245904001704,0.009100033417673969
4028,Wash,Rice,13158,0.4426754174515313,269431,9.064483994481192,240483,8.09058461886279,0.04883625121088516,0.05471488629133868,0.006036183231682158
1771,Kale,Frozen,7786,0.2619448852620172,159607,5.369668289495863,277157,9.3244102959883,0.048782321577374416,0.028092380852729675,0.005231679004769057
3758,Pantry,Tea,7783,0.26184395607427174,159686,5.372326091439826,242783,8.167963662800966,0.04873940107460891,0.032057434004852066,0.00596714225071554
1235,Soup,Oil,8246,0.2774206940496524,169350,5.697452648230493,248256,8.352092144311245,0.048692057868320045,0.03321571281258055,0.005829923452351403
1999,Pantry,Soup,7775,0.2615748115736173,159686,5.372326091439826,169350,5.697452648230493,0.048689302756659954,0.04591083554768232,0.00854580209135776
5247,Puffs,Seasoning,1509,0.05076738143595992,31021,1.0436414443505055,283064,9.523139866659086,0.048644466651623086,0.005330949891190684,0.005108028164316836
2531,Lemonade,Juice,2334,0.0785229080659579,47986,1.6143960010510092,93746,3.1539025447948967,0.04863918642937524,0.02489706227465705,0.01542190531842775
4194,Olives,Soup,2044,0.06876641991723134,42122,1.4171130820712419,169350,5.697452648230493,0.04852571102986563,0.01206967818128137,0.008517088956401716
454,Produce,Chocolate,254614,8.565994736206427,5255661,176.81653193180819,300873,10.122289168178641,0.04844566649180759,0.8462507436692558,0.004786038581480743
2322,Seasoning,Oats,13703,0.4610108865586209,283064,9.523139866659086,249948,8.409016206199677,0.0484095469575785,0.05482340326787972,0.005756862131135841
999,Beverage,Strawberries,9260,0.3115347595076136,191300,6.4359178719013475,414686,13.951307049802836,0.04840564558285416,0.02233014859435814,0.003469613664874378
1801,Pasta,Garlic,25217,0.848377109125647,521068,17.530323333381556,179597,6.042193110506358,0.0483948352230419,0.14040880415597143,0.008009481712673404
2506,Hummus,Butter,10344,0.3480038393463018,214116,7.2035179877680555,264377,8.894451956192695,0.04831026172728801,0.039125945146514254,0.005431505163581479
5646,Conditioner,Tea,496,0.0166869590405806,10280,0.3458506833410656,242783,8.167963662800966,0.04824902723735409,0.0020429766499301845,0.0059071060094320355
3258,Frozen,Seasoning,13365,0.4496395314059672,277157,9.3244102959883,283064,9.523139866659086,0.04822176600266275,0.04721547070627138,0.005063641475170305
2051,Ice cream,Seasoning,24075,0.8099567316572135,499398,16.80127816723361,283064,9.523139866659086,0.04820804248314971,0.08505143713082552,0.005062200404293976
3100,Pantry,Flatbread,7692,0.25878243737932655,159686,5.372326091439826,176857,5.950011119032183,0.04816953270793933,0.04349276534149058,0.008095704654040125
3813,Roll,Butter,707,0.023785645245343715,14687,0.4941156601391275,264377,8.894451956192695,0.048137808946687545,0.0026742114480457833,0.005412116360151
2948,Seafood,Coffee,5603,0.1885020796459135,116399,3.916018841460768,283659,9.543157488895266,0.04813615237244307,0.019752590258021074,0.005044048830636598
2248,Yogurt,Seasoning,64917,2.184006693623731,1349008,45.384760567370066,283064,9.523139866659086,0.04812202744535243,0.22933682842042785,0.005053168190234155
3147,Paste,Flatbread,2312,0.07778276068915796,48045,1.6163809417433364,176857,5.950011119032183,0.04812155271100011,0.013072708459376785,0.008087640804077601
5230,Toothpaste,Beverage,1462,0.04918615749461458,30406,1.0229509608626888,191300,6.4359178719013475,0.04808261527330132,0.0076424464192368004,0.007470980244049694
541,Cookies,Soap,11395,0.3833626981197902,237014,7.973876834766472,202514,6.813191175693829,0.048077328765389386,0.056267714824654105,0.007056506639195161
967,Tomato,Oats,23487,0.7901746108591059,488783,16.444157057927637,249948,8.409016206199677,0.048051998535137266,0.09396754524941187,0.005714342481550955
1062,Rice,Beef,11551,0.3886110158825534,240483,8.09058461886279,205386,6.909814051428804,0.04803250125788518,0.05624044482097124,0.006951344985608269
2488,Cereal,Beverage,17670,0.5944729158206838,368460,12.39612283889582,191300,6.4359178719013475,0.04795635889920209,0.09236800836382646,0.007451362782078892
4774,Sandwich,Hummus,541,0.018200896856762305,11282,0.379561032048045,214116,7.2035179877680555,0.04795249069313951,0.0025266677875544095,0.0066568155690824
501,Broth,Chocolate,1194,0.040169816722687976,24900,0.8377122582872114,300873,10.122289168178641,0.04795180722891567,0.003968451805246733,0.004737249295313691
1165,Pasta,Soap,24969,0.8400336296053569,521068,17.530323333381556,202514,6.813191175693829,0.04791888966507251,0.12329517959252202,0.007033251882909719
2178,Bag,Oil,20074,0.6753508382673687,418990,14.09610679115497,248256,8.352092144311245,0.0479104513234206,0.0808600799175045,0.005736341325694454
2677,Beverage,Oats,9161,0.30820409631201384,191300,6.4359178719013475,249948,8.409016206199677,0.047888133821223214,0.03665162353769584,0.005694855693810763
5610,Shampoo,Lotion,520,0.017494392542544177,10882,0.3661038070153187,20963,0.705259520902603,0.04778533357838633,0.024805609884081477,0.06775567314175335
1587,Seafood,Garlic,5558,0.18698814182973178,116399,3.916018841460768,179597,6.042193110506358,0.047749551112982076,0.03094706481734105,0.007902685372626311
4279,Spread,Pantry,2673,0.08992790628119343,55994,1.8838096462061895,159686,5.372326091439826,0.04773725756331036,0.016739100484701227,0.008885770660752352
387,Seasoning,Kale,13510,0.4545177754803304,283064,9.523139866659086,159607,5.369668289495863,0.047727722352542176,0.0846454102890224,0.008888393058823964
4850,supplement,Butter,2146,0.07219801230057654,44988,1.5135340994307256,264377,8.894451956192695,0.04770160931804037,0.00811719627652935,0.005363074594475547
2328,Cheese,Tea,58642,1.9728964759228376,1230203,41.38779651733745,242783,8.167963662800966,0.047668555514821534,0.24154079980888282,0.005836039125873754
3674,Soap,Beverage,9647,0.32455462472677626,202514,6.813191175693829,191300,6.4359178719013475,0.047636212805040636,0.05042864610559331,0.007401619124603216
2862,Tomato,Wash,23249,0.7821675619646338,488783,16.444157057927637,269431,9.064483994481192,0.047565074890084144,0.0862892540205099,0.005247411206092217
1739,Bars,Butter,25825,0.868832091175391,543130,18.272556580061575,264377,8.894451956192695,0.04754846905897298,0.09768247616093684,0.005345857090820275
1995,Crackers,Flatbread,21123,0.7106424109156936,444416,14.951515300360215,176857,5.950011119032183,0.04752979190668204,0.1194354761191245,0.007988185392570011
1188,Crackers,Soap,21121,0.7105751247905299,444416,14.951515300360215,202514,6.813191175693829,0.0475252916186636,0.10429402411685118,0.006975481884056159
2138,Noodles,Flatbread,5599,0.18836750739558622,117831,3.9641957070779283,176857,5.950011119032183,0.04751720684709457,0.03165834544292847,0.007986070260457534
3282,Lemonade,Lemonade,2280,0.07670618268653985,47986,1.6143960010510092,47986,1.6143960010510092,0.04751385820864419,0.04751385820864419,0.02943135276457051
5257,Sandwich,Soap,536,0.018032681543853228,11282,0.379561032048045,202514,6.813191175693829,0.04750930686048573,0.002646730596403212,0.006973135735567786
5011,Puffs,Pantry,1473,0.04955623118301457,31021,1.0436414443505055,159686,5.372326091439826,0.047483962477031696,0.009224352792354997,0.008838622538697315
4563,Bacon,Garlic,2348,0.07899391094210331,49456,1.6638513030462783,179597,6.042193110506358,0.04747654480750566,0.013073715039783515,0.00785750205913676
5929,Artichokes,Soup,323,0.01086670921392648,6806,0.22897468393183784,169350,5.697452648230493,0.04745812518366147,0.0019072925893120758,0.008329709453294176
1541,Lemonade,Rice,2277,0.0766052534987944,47986,1.6143960010510092,240483,8.09058461886279,0.04745133997415914,0.009468444754930702,0.00586500756243606
1570,Milk,Cookies,58016,1.9518359187466208,1222737,41.136617412101614,237014,7.973876834766472,0.047447652275182634,0.24477878943859854,0.00595038690192814
2498,Noodles,Kale,5589,0.18803107676976807,117831,3.9641957070779283,159607,5.369668289495863,0.047432339537133696,0.03501726114769402,0.00883338354995238
1783,Potatoes,Chocolate,2620,0.0881448239643572,55252,1.8588464937704823,300873,10.122289168178641,0.04741909795120539,0.00870799307348948,0.004684621943055769
4713,Spread,Flatbread,2655,0.08932233115472074,55994,1.8838096462061895,176857,5.950011119032183,0.04741579454941601,0.015012128442753184,0.007969026208665063
4090,Dessert,Oats,4155,0.13978692502744433,87633,2.9482425032322572,249948,8.409016206199677,0.04741364554448667,0.016623457679197273,0.0056384295596350765
2016,Beverage,Beans,9068,0.305075291491905,191300,6.4359178719013475,323784,10.893085374990621,0.04740198640878202,0.028006325204457297,0.004351566592658129
2702,Seasoning,Coffee,13416,0.4513553275976397,283064,9.523139866659086,283659,9.543157488895266,0.04739564197495972,0.04729622539739616,0.004966452877898206
2398,Ice cream,Rice,23658,0.7959275745605964,499398,16.80127816723361,240483,8.09058461886279,0.0473730371367126,0.09837701625478724,0.005855329295520222
2180,Hummus,Oil,10139,0.3411070115170296,214116,7.2035179877680555,248256,8.352092144311245,0.04735283678006314,0.04084090616138179,0.005669577868859598
4283,Sausage,Beverage,2310,0.07771547456399432,48792,1.6415123094919528,191300,6.4359178719013475,0.047343826856861775,0.01207527443805541,0.007356188782886862
1575,Chips,Flatbread,31897,1.073112767172176,674627,22.696518380382596,176857,5.950011119032183,0.04728094191308679,0.18035474988267358,0.007946361942392035
1497,Beef,Oats,9703,0.32643863623135794,205386,6.909814051428804,249948,8.409016206199677,0.04724275267058124,0.0388200745755117,0.00561810698328192
2928,Wash,Oats,12727,0.42817525747876867,269431,9.064483994481192,249948,8.409016206199677,0.047236583763560984,0.050918591066941916,0.005617373377011104
974,Strawberries,Chocolate,19587,0.6589666667900246,414686,13.951307049802836,300873,10.122289168178641,0.04723332834964286,0.06510055737802994,0.004666269414445291
2599,Beef,Soup,9694,0.3261358486681216,205386,6.909814051428804,169350,5.697452648230493,0.0471989327412774,0.05724239740183053,0.008284216764124644
4149,Beverage,Beef,9025,0.3036286398008869,191300,6.4359178719013475,205386,6.909814051428804,0.04717720857292211,0.04394165132969141,0.006827565578724489
1951,Chocolate,Butter,14192,0.4774623441611287,300873,10.122289168178641,264377,8.894451956192695,0.04716940370189415,0.05368091778029102,0.005303238910527007
1252,Spread,Beef,2640,0.08881768521599351,55994,1.8838096462061895,205386,6.909814051428804,0.047147908704504055,0.012853845929128567,0.00682332525211078
3465,Tea,Soap,11446,0.38507849431146274,242783,8.167963662800966,202514,6.813191175693829,0.04714498132076793,0.056519549265729774,0.006919662182525924
2105,Crackers,Beef,20936,0.704351158212894,444416,14.951515300360215,205386,6.909814051428804,0.047109014976958526,0.10193489332281655,0.006817696485944853
5596,Lotion,Oil,987,0.03320570276825212,20963,0.705259520902603,248256,8.352092144311245,0.047082955683823875,0.003975734725444702,0.005637264875710561
1328,Meat,Pantry,4350,0.1463473222308984,92436,3.109830132812718,159686,5.372326091439826,0.04705958717382839,0.027240960384755084,0.008759629697239032
5381,Gum,Strawberries,776,0.026107016563489,16498,0.5550432464747959,414686,13.951307049802836,0.04703600436416534,0.0018712953897647856,0.0033714406970083905
4321,body_care,Pantry,742,0.024963152435707268,15783,0.5309884567287976,159686,5.372326091439826,0.04701260850281949,0.004646618989767419,0.008750885129204758
2857,Turkey,Oil,14227,0.47863985135149234,302853,10.188902432090636,248256,8.352092144311245,0.04697658600046888,0.05730777906676979,0.005624529182483393
1803,Garlic,Oats,8436,0.28381287594019744,179597,6.042193110506358,249948,8.409016206199677,0.0469718313780297,0.033751020212204136,0.00558588902984858
4379,Pretzels,Pantry,1670,0.05618391451163226,35565,1.1965155207222762,159686,5.372326091439826,0.04695627723885843,0.010458023871848503,0.00874039967783746
4783,Potatoes,Flatbread,2594,0.08727010433722998,55252,1.8588464937704823,176857,5.950011119032183,0.04694852675016289,0.01466721701713814,0.007890493952185999
1066,Bars,Beef,25496,0.8577635235859736,543130,18.272556580061575,205386,6.909814051428804,0.046942720895549864,0.12413699083676588,0.006793630124654815
2710,Bag,Frozen,19657,0.6613216811707517,418990,14.09610679115497,277157,9.3244102959883,0.04691520084011552,0.07092370028539781,0.005031438916871788
3971,Pretzels,Flatbread,1668,0.05611662838646863,35565,1.1965155207222762,176857,5.950011119032183,0.046900042176296924,0.009431348490588442,0.00788234529953712
5371,Paste,Noodles,2253,0.07579781999683083,48045,1.6163809417433364,117831,3.9641957070779283,0.04689353730877303,0.019120604934185402,0.011829268980097604
480,Beans,Chocolate,15171,0.5103989024287263,323784,10.893085374990621,300873,10.122289168178641,0.046855310948039436,0.050423268289278206,0.004628924363802815
356,Seltzer,Seasoning,70201,2.3617766363060455,1498780,50.423549336373775,283064,9.523139866659086,0.046838762193250505,0.24800398496453097,0.004918415863788264
5549,Sandwich,Tea,528,0.0177635370431987,11282,0.379561032048045,242783,8.167963662800966,0.04680021272823967,0.0021747815950869708,0.005729728321561962
1116,Cereal,Seasoning,17240,0.5800063989105031,368460,12.39612283889582,283064,9.523139866659086,0.046789339412690666,0.06090495435661193,0.004913226106916912
1946,Tea,Butter,11358,0.382117904804263,242783,8.167963662800966,264377,8.894451956192695,0.04678251772158677,0.042961377124333816,0.005259741460407215
2629,Flatbread,Beef,8272,0.2782954136767797,176857,5.950011119032183,205386,6.909814051428804,0.046772251027666426,0.040275383911269516,0.006768959436469193
2837,Dairy,Chocolate,23869,0.8030262607653595,510571,17.177172105460237,300873,10.122289168178641,0.04674961954360902,0.07933247582867191,0.004618482911017344
3885,Tea,Oil,11348,0.3817814741784448,242783,8.167963662800966,248256,8.352092144311245,0.046741328676225276,0.045710879092549624,0.005596361710168823
5222,Roll,Noodles,686,0.023079140931125588,14687,0.4941156601391275,117831,3.9641957070779283,0.04670797303738,0.005821897463316106,0.011782458911900995
1763,Dairy,Hummus,23823,0.8014786798865959,510571,17.177172105460237,214116,7.2035179877680555,0.04665952433647817,0.11126211959872218,0.006477324609407299
5008,Almondmilk,Kale,772,0.025972444313161737,16549,0.5567590426664685,159607,5.369668289495863,0.046649344371261094,0.004836880587944137,0.0086875653869563
233,Water,Oil,24177,0.8133883240405587,518331,17.438242271095124,248256,8.352092144311245,0.04664393987625668,0.0973873743232792,0.005584701302418781
